id,user,updated,source,text,tags,html_start_node,html_end_node,start_offset,end_offset,reply_to
"_gncgF33EemyVrs30TA_OA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:25:31.138058+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Mary may be borrowing from her father's work. Compare with William Godwin's *Political Justice*: ""Refer them to reading, to conversation ... but teach them neither creeds nor catechisms , either moral or political ... Speak the language of truth and reason to your child, and be under no apprehension for the result. Show him that what you recommend is valuable and desirable, and fear not but he will desire it. Convince his understanding, and you enlist all his powers animal and intellectual in your service.""","William Godwin;politics;law;education","/p[83]","/p[83]",0,297,
"_scGel33Eemcr6fB-1TNXw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:25:32.378671+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Victor quotes Leigh Hunt's poem ""The Story of Rimini,"" published in 1816--a poem Victor could not, of course, have known in the novel's fictional time frame that ends in summer 1799. Like the passage from Percy Shelley's ""Mutability,"" this line from Hunt's poem belongs to the novel's extra-diagetic address to readers of 1818 rather than to canons of novelistic realism. Clerval is once again made an avatar of the Romantic poet that by 1818 had become solidly esconced in the British cultural imaginary.



","Leigh Hunt;poetry;Romanticism","/p[495]","/p[495]",182,218,
"a1-dDF33EemjuZe4c46qdg","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:25.040106+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The Jura Mountains are a sub-alpine mountain range to the north of the Western Alps, along the border of Switzerland and France.","","/p[93]","/p[93]",207,211,
"aGPABl33Eem_0tefCyBLcA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:20.085071+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The Creature's awakening to consciousness alludes to accounts of consciousness and maturation by John Locke and Jean-Jacques Rousseau.

Locke gives an account of how the mind of a child slowly learns to distinguish the various senses before it can apprehend the world *in totu*, in Ch. 7 of his *An Essay Concerning Human Understanding*.

Rousseau's *Emile*, which Mary records having read in 1815, also offers an account contrasting the senses of an adult to the senses of a child.","John Locke;Jean-Jaques Rousseau;Emile;children;pyschology","/p[299]","/p[299]",286,398,
"aRhLtl33EemvzsNPDO2d7w","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:21.277247+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The philosophers stone was also called the elixir of life, or thought to create it, and useful for rejuvenation and for achieving immortality; for many centuries, the stone and the elixir were the most sought goal in alchemy.","alchemy;magic;science","/p[89]","/p[89]",411,425,
"adEaBl33EemW2s9CJ4LLog","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:22.463740+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","In the piece ""On Frankenstein,"" written by Percy Shelley and published in *The Athenaeum* in 1831, Percy describes ""The scene between the Being and the blind De Lacey in the cottage is one of the most profound and extraordinary instances of pathos that we ever recollect. It is impossible to read this dialogue--and indeed many other situations of a somewhat similar character--without feeling the heart suspend its pulsations with wonder, and the tears stream down the cheeks!""","","/p[396]","/p[396]",0,24,
"apjl9F33EemVCxulo6-OXg","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:23.717545+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","These German ghost stories were translated into French for the book Mary, Percy, and Byron read during the summer; its French title was *Fantasmagoria; ou Recueil d'Histoires, d'Apparitions, de Spectres, Revenans, Fantomes, etc.*, translated by Jean-Baptiste Benoit Eyries in 1812. ","ghost stories;scene of creation;gothic","/p[4]","/p[4]",435,478,
"b85Opl33Eem_qG-VxXn_Rw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:32.539574+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","A tincture of opium, laudanum was popular among some English writers of the Romantice period including, most notably, Thomas de Quincey, whose *Confessions of an English Opium Eater* specifically related his experiences with and addiction to the drug.","","/p[611]","/p[611]",123,131,
"bCY2Ql33Eemf-rub9ItVfQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:26.390632+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","When Mary wrote *Frankenstein* slavery was still pervasive in Europe and the Americas, and slavery persisted in England until the 1834 Slavery Abolition Act. Mary's father, William Godwin, wrote against slavery in *An Enquiry Concerning Political Justice* (1793).","","/p[366]","/p[366]",54,99,
"bOQqxl33EemW2_d4vdh8zA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:27.605997+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","TITLE omitted in 1831 edition: ""Frankenstein; or, The Modern Prometheus.""","","/h3[21]","/h3[21]",0,10,
"bZqFFF33EemqOEdXJsLpuQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:28.838905+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Numa Pompilius (753–673 BC; reigned 715–673 BC) was the legendary second king of Rome, succeeding Romulus.","Rome;politics;Romulus","/p[384]","/p[384]",1334,1338,
"bkzk_F33EemrBadu0DhP8g","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:30.011231+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Victor seems to regard himself as godlike in his research. Subsequently, he advances a personal ethics of creation in relation to the specific ""raw"" material he uses for his experiments, and to the source of the ""raw"" material.","science;ethics","/p[120]","/p[120]",2460,2664,
"bwXYzF33EemVDPMqBKhFBg","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:31.200132+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The main land of Great Britain.","","/p[519]","/p[519]",654,663,
"c3gq6l33EemhJE-U28pL8A","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:38.680890+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The Creature's desire to immolate himself is an unintentional yet eerie foreshadowing of Louis Edward Fournier's *The Funeral of Percy Shelley* (1889).","","/p[761]","/p[761]",483,566,
"cIP6lF33Eem_qfdiJcpYRg","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:33.725558+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Lucius Cary, 2nd Viscount of Falkland (c. 1610-1643), fought on the Royalist side during the Civil War and was killed in action at the First Battle of Newbury. ","","/p[508]","/p[508]",519,528,
"cTizvF33EemimTvTTZkT_w","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:34.905975+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The idea of ""domestic affection"" will be the most important virtue for Mary Shelley, one that is repeatedly violated by Victor Frankenstein's disregard of family responsibility, including the care of his own creation, the Creature.","domestic affection;family","/p[3]","/p[3]",682,700,
"cfFCiF33Eem1T-uePvdFlg","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:36.108405+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","Known for the number and length of its bridges, Lucerne was placed in German-speaking Switzerland. It had a population of about 100,000 in the late 1700s and it was notably scenic.","Lucerne","/p[94]","/p[94]",643,650,
"crVVpl33Eemf-xdsjSgyWQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:37.370839+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The Salève is a mountain of the French Prealps. It is also called the ""Balcony of Geneva."" ","mountains;geography","/p[649]","/p[649]",299,423,
"d4eKIl33EemuZw-9sJoahg","acct:frankensteinvariorum@hypothes.is","2019-06-04T13:33:04.457996+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","In this 1831 addition, Shelley emphasizes the effect Victor has on Walton and stresses Victor's weakened state.","","/p[92]","/p[92]",645,1078,
"dDEtJF33Eemg6AcYiaHbqQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:39.851741+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Walton's concern becomes primarily about securing his reputation for posterity--literary or otherwise--rather than a pursuit of knowledge or its potential to advance society.","","/p[11]","/p[10]",464,0,
"dPuqDl33Eemf_BNcF9jtcA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:41.224030+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Strasburgh, or more commonly Strasbourg, is the capital of the Grand Est region of France, the official seat of the European Parliament. It is located close to the border with Germany in the historic region of Alsace. In Shelley's day, Strasburgh was a well known centre of humanism, at the crossroads of French and German intellectual traditions.","geography;humanism;French;German","/p[493]","/p[493]",93,126,
"ddO2iF33Eem_Am-AfenMFw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:42.626178+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The mayor or head of administration of a commune or canton. In Geneva, syndics were part of a council appointed by the legislature to govern the republic.","politics;Geneva","/p[72]","/p[72]",163,170,
"drU_hl33EemhJbs9W_mZLw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:44.080009+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","This allusion to Milton's *Paradise Lost* puzzles some readers because the epigram of Volume II has previously quoted Adam's entreaty to God. Is the Creature more like Adam or more like the fallen angel Satan?","John Milton;poetry","/p[292]","/p[292]",819,904,
"eFf9Ql33EemxRc-WtxYfzg","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:46.844062+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","There were a number of different denominations of Orthodox Christianity prevailing in Turkey at the time, which was predominantly Muslim under the Ottoman Empire.","","/p[366]","/p[366]",38,53,
"eRCF9l33EemPixts07WjHw","acct:frankensteinvariorum@hypothes.is","2019-06-04T13:34:02.043707+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","Geneva is the principle French-speaking city of Switzerland.
DONE IN 1818?","","/p[93]","/p[93]",17,25,
"e_mqVF33EemEWMuxHmXK4g","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:52.912148+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Victor expresses guilt over his failure to make the existence of the creature known to the public, especially at the trial of Justine. In Volume 3, Chapter 5, Victor claims that it is well for ""the unfortunate to be resigned,"" since ""for the guilty there is no peace.""","guilt;Justine;family","/p[268]","/p[268]",508,569,
"ect46F33EemEV_Ok7CxFUA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:49.275857+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Along with the reference to Coleridge's ""Rime of the Ancient Manner"", Victor's hopeless plight reminds us somewhat of William Cowper's (1731-1800) ""The Castaway"" (1799). Victor, however, does not perish ""each alone"", but rather in the company of his new friend Walton. The Creature, by contrast, chooses to perish alone.","","/p[42]","/p[42]",670,751,
"eoQRgl33Eemcq4NIZ06eeA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:50.505992+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The longest river in Scotland, originating on the slopes of Ben Lui in the west of the country. ","","/p[516]","/p[516]",102,105,
"ez8zBF33Eem_A7eAPXNrMw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:51.710810+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Klinger notes the ambiguity of where it is Victor supposedly acquires these parts. Could it be that Victor visits the Charnel Houses of Perth for his gruesome acquisitions? (Klinger 203n3).","","/p[504]","/p[504]",879,885,
"f3o6woJVEemFvs93FQc-hQ","acct:frankensteinvariorum@hypothes.is","2019-05-29T21:05:33.350932+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Situated near the peaks of the Aiguilles Rouges, Chamounix faces the north side of the summit of Mont Blanc. Picturesque, Chamounix was the host of the first Winter Olympics in 1924.","","/p[277]","/p[277]",665,674,
"f6WM6l33EemyUEfUhENrDg","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:59.116931+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","A reference to the holy wars of the Crusades, which dominated the first half of the second millennium after Christ. The ""chivalrous train"" refers to the Christian knights of Europe who sought to regain control over the Holy Lands of the Levant. ","","/p[105]","/p[105]",1265,1384,
"fL72dF33Eem2Nlsr93ryEA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:54.248356+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Mary suggests that one possible reaction to rejection and exclusion is outrage. ","rejection","/p[335]","/p[335]",467,527,
"fXpd4l33EembdT-t-aNNMg","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:55.421328+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Victor, the son of a syndic, knows all too well that a legal deposition is able to make sensible his horrifying tale.","","/p[675]","/p[675]",270,378,
"fjda8F33EemEWVuH3Hw9jQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:56.702846+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Rather than entertain the negative consequences of his creation, Victor imagines creating a race of that will worship him.","fame;property;religion;God;slavery;Victor","/p[125]","/p[125]",447,493,
"fvFRsl33EemyTwOp5OnH0A","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:21:57.919431+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","Appears as ""at one time"" in the 1818 edition.","","/p[89]","/p[89]",334,347,
"g0gifF33Eem_04c623Q6gA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:05.212427+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","A type of public carriage.","Transport","/p[140]","/p[140]",67,85,
"gFrzll33EemuaN8VA8_qOA","acct:frankensteinvariorum@hypothes.is","2019-06-04T13:43:33.837387+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","This substantial revision in 1831 seems to place greater blame on Beaufort for his condition as a matter of ""false pride"" (a sin). in the 1818 version, his primary concern is for society's loss of Beaufort, while in the 1831, his primary concern is for Beaufort's betrayal of the affection that once united them.","","/p[94]","/p[94]",849,1167,
"gRBU6F33EemN3auc4RMMVA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:01.472395+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The patron saint of natural scientists, Albertus Magnus (1193-1280) was the teacher of St. Thomas Aquinas. Although interested in alchemy and astrology, he is often praised for his rejection of dogmatic philosophy and for his stress on experimentation. Many books, including the *Little Book on Alchemy*, were falsely attributed to Magnus but likely written by Paracelsus.","natural philosophy;science;Albertus Magnus;alchemy","/p[89]","/p[89]",47,62,
"g_0ZIF33EemVDfO2-8CtWw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:06.389472+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The Creature clearly identifies himself with the hero of Goethe's novel *The Sorrows of Werther* (1774) but unlike many of its European readers, Werther is not a glamorous figure but an emblem of the Creature's own isolation and despair. On the relation of these novels, see also Roswitha Burwick, ""Goethe's *Werther* and Mary Shelley's *Frankenstein*,"" *Wordsworth Circle* 24.1 (1993): 47-52.","Goethe;Sorrows of Werther","/p[381]/i[1]","/p[381]",248,17,
"gcZfNl33EemxSIfNIRBgPg","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:02.659627+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The novel’s subtitle invokes the trickster hero of Greek mythology, Prometheus, who defies the Gods by stealing fire (a symbol of knowledge) and giving it to humanity. Akin to Victor Frankenstein, Prometheus is also credited with the creation of man, which he fashions out of clay. As punishment for the disobedience, Zeus condemns Prometheus to eternal torment: he is chained to a rock for eternity while an eagle feeds on his liver. Shelley’s husband Percy would later take up the Prometheus myth in the closet drama *Prometheus Unbound*, published in 1819. Reading the novel against the myth, we can understand Prometheus’s punishment for the Gods akin to Victor’s psychological torment for defying nature.","","/h3[1]","/h3[1]",18,39,
"gooSPF33EemW3JvLn94kOA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:03.893087+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Refers to the Cape of Good Hope and Cape Horn, respectively.","","/p[25]","/p[25]",104,130,
"h5XUtF33EemrssOMi6H1tQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:12.430134+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","A clue that the Creature learns French, since Victor's native tongue must have been French.","language;French;education","/p[386]","/p[386]",264,346,
"hLOCgl33EemhJhscetc-nw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:07.590386+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","With Victor's mother's death, her wish for Elizabeth begins a series of symbolic family roles she will occupy: mother to the children, ""sister"" to Victor, and eventually ""wife"" to Victor.","mother;family;domestic affections","/p[100]","/p[100]",1628,1714,
"hWpGAl33EemPjNsExyKtxQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:08.776743+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Pandaemonium (""All demons"" in Latin), was the capital of Hell in Milton's *Paradise Lost* (II.119-69).","John Milton;Paradise Lost;Latin","/p[307]","/p[307]",951,962,
"hidX4l33EemyC4PuyP1fhg","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:10.031646+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Gravesend is an ancient town in northwest Kent, England. Woolwich was also originally a town in Kent. Greenwich is an area of south east London, England, near Charing Cross.","England;geography","/p[500]","/p[500]",527,620,
"huLPcl33EemIlAsY8fY8PQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:11.217991+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","In this 1831 addition, Shelley underlines the moral lesson Victor hopes to impart upon Walton. ","","/p[89]","/p[89]",724,885,
"i9tBOl33Eemjuh9AqA-pGQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:19.564189+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Victor recognizes that grave robbing and animal torture are ""loathsome activities,"" but imagining the ""great object"" of their results overpowers his conscious. Here, Shelley seems to explore the relation between imagination, morality, and convention, and to what extent feelings express what ought to be done morally.","ethics;morality","/p[128]","/p[128]",120,208,
"iE8fql33Eem_1fODEa3mUA","acct:frankensteinvariorum@hypothes.is","2019-06-04T13:22:30.594285+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","This 1831 addition further emphasizes Walton’s bravado, pride, and ethos as an Arctic explorer. The dichotomy of rational man and untamed nature extends throughout the text. The change makes Walton further resemble Victor, who also acts on a “determined heart and resolved will” despite the consequences. 
","","/p[53]","/p[52]",0,123,
"iQevIF33EemPjeMUpUQ_6Q","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:14.840082+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","St Bernard's Well, a circular Roman-style structure, was built in 1789 to a design by celebrated Edinburgh landscape painter Alexander Nasymth drawing inspiration from the Temple of Vesta at Tivoli in Italy. It is on the Water of Leith in Dean Private Gardens.","","/p[515]","/p[515]",409,427,
"ibtYLF33Eem_qleuQgU2hQ","acct:frankensteinvariorum@hypothes.is","2019-05-04T12:40:32.471115+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The first reference in the novel to Victor's surname.","","/p[140]","/p[140]",525,545,
"im9kFl33Eemf_QcvJzOTXw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:17.208439+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The Creature's awakening to consciousness follows John Locke's account of how the mind slowly learns to distjnguish the various senses before it can apprehend the world. CITE LOCKE SOURCE
","John Locke;empirical epistemology;education","/p[298]","/p[298]",311,416,
"iyJsRl33Eem_1uNcMQgljw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:18.383466+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The magnetic charge of the North Pole, which causes the needle of a compass to point north. Until William Gilbert (1540-1603) discovered the magnetism of the earth's poles, it was a common conception that the needle on the compass moved by force of magic. In Shelley's time, the source of the earth's magnetism was a mystery and many adventurers, such as Shelley's Robert, set out to the North and South Poles seeking answers and concomitant glory. ","","/p[8]","/p[8]",2416,2458,
"j6zIYF33EemVDusuBM6vjA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:25.997241+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","Appears as ""laugh"" in the 1818 edition. ","","/p[87]","/p[87]",9,14,
"jKhqSF33EemyUYe-kNAQhA","acct:frankensteinvariorum@hypothes.is","2019-05-04T12:46:02.946338+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Through this letter, the novel suggests a cynical view of lawyers inherited from eighteenth-century writers like Samuel Johnson. CHANGE>In years preceding *Frankenstein*, Percy Shelley dealt unsuccessfully with lawyers in a failed custody battle to win his two children. ","Samuel Johnson;law;Percy Shelley;family;custody;laywers","/p[163]","/p[163]",972,998,
"jQx7MG5rEemmej902Xmrnw","acct:frankensteinvariorum@hypothes.is","2019-05-04T12:53:01.802028+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","WE SHOULD ANNOTATE 'SYMPATHY' WHERE IT FIRST APPEARS, DID WE? WE CAN LINK HENRY TO SYMPATHY HERE, BUT DO THE BIGGER EXPLANATION WHEN THE WORD FIRST APPEARS. IT'S CRUCIAL TO THEME OF 'DOMESTIC AFFECTIONS'","","/p[202]","/p[202]",148,158,
"jWpEQl33EemuacMCHxEWug","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:22.201004+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Lord Byron and John Polidori. ","","/p[4]","/p[4]",590,608,
"jiOhEl33EemZL2Ppg8dhEA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:23.405348+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The early modern English physician William Harvey (1578-1627) made several valuable contributions to the medical sciences, including the circulation of blood in the human body. In *De Motu Cordis* (1628), Harvey sets down his landmark experiments; in these, Harvey used ligatures to stem blood flow to better understand how the heart works to pump blood throughout the human body. ","Modern Science;Science;medicine;biology","/p[113]","/p[113]",597,612,
"juTiql33EemN3ud3wIr49Q","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:24.644609+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The region south of Mayence might be more picturesque because of the Kühkopf-Knoblochsaue, now a well-known nature preserve.","geography;nature","/p[494]","/p[494]",387,400,
"kGLPKl33Eem_17d4zHCL_g","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:27.186120+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","At this moment the Creature appears more strongly associated with Adam than with Satan, apparently born into a ""paradise.""","John Milton;Paradise Lost;poetry","/p[311]","/p[311]",132,156,
"kR1kXF33Eemju0_SxM2B4g","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:28.376576+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Walton, like Victor, the Creature, and perhaps even Shelley herself, all want for friendship. ","","/p[20]","/p[20]",158,194,
"kdK52F33Eemf_geiPpB1jQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:29.611577+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Heinrich Cornelius Agrippa (1486-1535) was author of *De Occulta Philosophia**, known to practice magic, and considered nonsensical by modern natural philosophy.","science;magic;Cornelius Agrippa;alchemy","/p[86]","/p[86]",470,487,
"koyYEl33EemwQ_fvDEydxA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:30.788769+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Not called ""science"" until the mid-nineteenth century, ""natural philosophy"" was science in the tradition of England's Royal Society, with its emphasis on Baconian induction, careful experiment, and refusal of any older science that could not be proven and demonstrated in a laboratory. ","science;natural philosophy;fate","/p[86]","/p[86]",0,59,
"l8v38F33EemimgP_ccCp_A","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:39.623542+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Two of Shakespeare's more fanciful plays, *The Tempest* and *A Midsummer Night's Dream* explore the limits of the human form through its characters: the grotesque monster-human hybrid Caliban in *The Tempest* and the comical Bottom from *Midsummer*, a human with the head of an ass.

Shelley is conscious of *Frankenstein's* play with generic convention and the role genre has in its agreement with representation of reality. In reviewing the first edition in 1818, Sir Walter Scott seems cognizant of the shift in consciousness, he notes: ""The real events of the world have, in our day, too, been of so wondrous and gigantic a kind,--the shiftings of the scenes in our stupendous drama have been so rapid and various, that Shakespeare himself, in his wildest flights, has been completely distanced by the eccentricities of actual existence."" (*Edinburgh Magazine*) (1818) 
","Sir Walter Scott;Percy Shelley;Genre;Shakespeare;The Tempest;A Midsummer Night's Dream","/p[2]/i[3]","/p[2]/i[2]",0,37,
"lB8l3F33EemwRaM6lWVmQg","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:33.419331+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Perth is an ancient town on the River Tay in Scotland, about 44 miles north of Edinburgh.","","/p[505]","/p[505]",312,317,
"lN4iDF33EemVDyfFZYTVgg","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:34.718195+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","In this lengthy addition to the 1831 edition, Shelley gives more color to Victor's life and countenance while in the company of Walton. Victor's grief at Walton's boundless ambition foreshadows and parallels Victor's own thirst for knowledge while at university, related later in Volume 1.","","/p[84]","/p[81]",305,253,
"lZTRvl33EemLBMuYbVdZDQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:35.901782+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","One question that has persisted in the secondary literature is why Clerval found nothing remarkable about Victor's laboratory.","Clerval;laboratory;Victor","/p[174]","/p[174]",636,886,
"lkiJZl33EemVEF8szt-YMA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:22:37.087729+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","Appears as ""feel"" in the 1818 edition.","","/p[109]","/p[109]",2,16,
